left_wrist_x,left_wrist_y,left_wrist_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,Left_Elbow_x,Left_Elbow_y,Left_Elbow_z,right_wrist_x,right_wrist_y,right_wrist_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_Elbow_x,right_Elbow_y,right_Elbow_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z,label
0.110560976,0.354865372,-0.353470623,0.328429759,0.345056266,-0.476062894,0.191413015,0.411258191,-0.491515845,0.202474818,0.369307131,0.411281973,0.38438189,0.34005326,0.099853225,0.290404499,0.401459455,0.295205176,0.088021785,0.339296877,-0.394951016,0.197371617,0.350559235,0.434923083,0.099299222,0.328108966,-0.379272431,0.186968446,0.344768792,0.408239484,0.109691292,0.335496396,-0.343574315,0.185963437,0.35302639,0.399290949,0.343704075,0.521767199,-0.171064049,0.363489628,0.515991449,0.170903012,0.355606765,0.649310231,0.035179514,0.362505585,0.640523076,0.3824265,0.385923207,0.759193718,0.241804898,0.398838162,0.739172697,0.624636173,0.409361333,0.782586873,0.259150326,0.418528765,0.756859839,0.649295151,0.291302949,0.77775991,0.164123878,0.309868068,0.755773842,0.595901668,2
0.157447442,0.350194067,-0.484857082,0.464475065,0.341832072,-0.485839039,0.309995666,0.364583895,-0.560815454,0.29732275,0.369498625,0.146943644,0.532717854,0.346045107,0.106651805,0.421691358,0.37390241,0.192119934,0.122331526,0.334021747,-0.55696848,0.283952475,0.356597498,0.14021498,0.127181888,0.326156273,-0.522131652,0.271583214,0.354112059,0.081309725,0.13946043,0.334945917,-0.469861254,0.269245908,0.359135613,0.118210446,0.460499898,0.518277675,-0.184909537,0.494665921,0.513618439,0.184533693,0.425216258,0.644510329,-0.003624255,0.491552517,0.632024646,0.460083365,0.408664525,0.763904303,0.183738947,0.545012742,0.734667122,0.736917585,0.426223949,0.787593871,0.197586134,0.572707325,0.754844785,0.76611492,0.307501838,0.780132174,0.091331717,0.466614693,0.749680728,0.725398481,1
0.113202758,0.356733531,-0.325312093,0.318987548,0.345399663,-0.48766695,0.188293986,0.415397272,-0.484149233,0.206384815,0.370419979,0.500797629,0.385959312,0.339599624,0.084546108,0.291234955,0.404542342,0.318204775,0.090958398,0.340599164,-0.360801086,0.202669576,0.351885214,0.530118763,0.102969918,0.330066979,-0.350425869,0.190146729,0.34584327,0.505455613,0.111315124,0.337976947,-0.316549316,0.18802233,0.354063585,0.490835875,0.337219208,0.521903992,-0.171326287,0.355942398,0.514522612,0.17108129,0.35243775,0.648306757,0.048095651,0.360172898,0.639031857,0.401649132,0.385380834,0.758800179,0.284556136,0.400045678,0.737560332,0.660559952,0.409474328,0.782668531,0.305385113,0.421127468,0.754572421,0.686910748,0.290147662,0.777404338,0.210689679,0.311394826,0.755308688,0.642733276,2
0.156482086,0.352586895,-0.470646739,0.460690215,0.340725631,-0.47863771,0.301919058,0.365782097,-0.553272575,0.290394396,0.366055697,0.114551719,0.533374906,0.345017403,0.114511628,0.421217531,0.373368338,0.182327881,0.123999491,0.337549448,-0.539882094,0.273399293,0.351051271,0.10885942,0.131108604,0.329859182,-0.507001489,0.26233986,0.348822042,0.050462186,0.142776534,0.337782085,-0.457137823,0.252684712,0.357090652,0.085016374,0.458483964,0.517982215,-0.185242735,0.493631244,0.512661755,0.184791796,0.425685331,0.64435938,-0.005389619,0.491446346,0.632237226,0.453254953,0.408405885,0.763582945,0.174614556,0.545174569,0.734189063,0.7222251,0.426705167,0.78755039,0.188106485,0.573640704,0.754281551,0.751181722,0.307414576,0.780306011,0.080705311,0.464467719,0.749761641,0.709337175,1
0.1154592,0.348607764,-0.336333826,0.322116241,0.342929825,-0.470631838,0.18332205,0.405546829,-0.478398755,0.199171446,0.359818593,0.421920642,0.38570188,0.3389045,0.090694081,0.288332418,0.394016594,0.295293555,0.091917541,0.333630219,-0.372101992,0.197579756,0.338375226,0.443916366,0.102741197,0.32387349,-0.358233139,0.18820256,0.333581269,0.417789355,0.112258576,0.331395507,-0.326636374,0.18764624,0.341609776,0.410748333,0.336797535,0.521725655,-0.166472748,0.358489469,0.515559435,0.16618108,0.35154371,0.64884752,0.043663986,0.359939501,0.63942948,0.379764467,0.385189116,0.759462386,0.26121822,0.398179144,0.738501281,0.625713944,0.409462035,0.783894122,0.279817164,0.420406535,0.755832434,0.64984718,0.290970072,0.777332276,0.178466149,0.311952546,0.753990859,0.600432128,2
0.150445141,0.347555727,-0.474258319,0.463087395,0.340067282,-0.485040322,0.300470218,0.362514079,-0.552977681,0.264188051,0.361009523,0.091409773,0.531373382,0.345472425,0.119487617,0.403851256,0.36978218,0.170374885,0.119268045,0.333915442,-0.544596106,0.248992532,0.346423864,0.084021404,0.125332475,0.326823786,-0.511155099,0.228567936,0.345423087,0.022823202,0.136354245,0.334665179,-0.461549953,0.220979929,0.350860193,0.061137503,0.459354743,0.517401844,-0.184763543,0.495162174,0.512699127,0.184380539,0.427048296,0.643134117,-0.010327807,0.491073355,0.630821049,0.458831504,0.407294244,0.763453633,0.171800867,0.545835227,0.734571576,0.733790427,0.426381573,0.787236691,0.185338363,0.575148523,0.755077779,0.762671947,0.307035968,0.780412436,0.079015065,0.462651581,0.750404119,0.720548868,1
0.113680512,0.348285645,-0.327094793,0.31793502,0.345601559,-0.465582699,0.183830008,0.408997685,-0.47232978,0.193594277,0.356297389,0.463413745,0.382476255,0.340611383,0.081370328,0.28227751,0.395502791,0.302540064,0.088833537,0.333014503,-0.360939011,0.189092278,0.335284323,0.491520211,0.09982546,0.322067514,-0.349502966,0.179094255,0.330343127,0.465992257,0.109392934,0.329510108,-0.31819953,0.178624861,0.339006126,0.454677433,0.332439825,0.523545653,-0.163160227,0.353594273,0.516683191,0.163015954,0.348809913,0.649825543,0.061810995,0.358023539,0.639651656,0.379785061,0.383851126,0.758939415,0.275369704,0.398041084,0.737636,0.625501633,0.408675835,0.782789499,0.29482317,0.420058802,0.754919589,0.650979519,0.290162623,0.776628524,0.208816975,0.311305687,0.754073739,0.612494022,2
0.207906552,0.350824371,-0.500212863,0.53860566,0.317134649,-0.47505036,0.363134727,0.35892196,-0.563621312,0.342769593,0.37027736,0.25490728,0.594251871,0.312133566,0.146552198,0.489222899,0.361173987,0.272175744,0.162722364,0.356493548,-0.570039541,0.320287094,0.364902332,0.254445478,0.164053313,0.348097742,-0.541110694,0.309743106,0.35961993,0.190815255,0.18109601,0.355223417,-0.486628309,0.314356387,0.365186989,0.224941082,0.506149858,0.512689471,-0.193408675,0.543898642,0.5062401,0.193185709,0.454593942,0.642515004,0.00675396,0.543534428,0.628020972,0.520685852,0.442081004,0.778710634,0.175180055,0.570298046,0.743133277,0.840020835,0.468384713,0.806584477,0.186464451,0.592509538,0.768479884,0.873258978,0.334216461,0.804210722,0.060419403,0.481408477,0.753073066,0.84422341,1
0.229405105,0.377636656,-0.555089235,0.538192272,0.319920674,-0.515513569,0.379157797,0.373126864,-0.609113574,0.343751773,0.360645831,0.274361089,0.591642976,0.310971394,0.13864994,0.486651897,0.35941498,0.286007702,0.189059839,0.379347265,-0.630325407,0.326860785,0.354460776,0.277771413,0.185213149,0.374515325,-0.600262552,0.312053069,0.351985723,0.208929539,0.197841376,0.377890959,-0.54126668,0.315539405,0.355615005,0.243635938,0.511066258,0.511621565,-0.192754887,0.542263925,0.505756795,0.192458272,0.459956452,0.642341733,0.043708289,0.545408666,0.627281219,0.51595211,0.442649111,0.778585225,0.236870088,0.570255905,0.742005527,0.842904478,0.466805249,0.806118697,0.250676669,0.591795653,0.76849243,0.877007782,0.335184559,0.802875549,0.12327268,0.48364675,0.753687412,0.841123253,2
0.237692758,0.392557502,-0.570738196,0.57141012,0.323837101,-0.534104466,0.400800496,0.380642593,-0.622659922,0.447752088,0.371208698,0.577223241,0.619156301,0.313995302,0.136505768,0.543657541,0.370100677,0.377691418,0.193518668,0.391065747,-0.636404157,0.436063558,0.367699325,0.61250484,0.195528165,0.385250896,-0.617144644,0.426531047,0.364754379,0.570016742,0.209731162,0.389140159,-0.558409631,0.42727682,0.366813362,0.563072503,0.506073058,0.514297366,-0.203838974,0.535271585,0.508886814,0.203382626,0.465793967,0.645466447,-0.061547689,0.548129559,0.630347848,0.565207958,0.43950358,0.778351545,0.06723135,0.578349054,0.742138088,0.931770146,0.458566755,0.806622148,0.075346306,0.600212157,0.766920924,0.970015049,0.327747136,0.802297115,-0.062074743,0.485212654,0.749768436,0.945211589,1
0.238633037,0.39399159,-0.576414287,0.566866219,0.321855456,-0.532708704,0.401862741,0.380983502,-0.62427026,0.389392525,0.385995567,0.41248247,0.604514778,0.310577631,0.139421359,0.506526947,0.371492803,0.341891587,0.196565077,0.393749654,-0.647019744,0.374768227,0.3846035,0.427376598,0.195044175,0.387568772,-0.630086184,0.36502561,0.382279903,0.37351808,0.210427508,0.390991569,-0.565546691,0.36785695,0.384204835,0.389096022,0.508712769,0.511870444,-0.201358184,0.538627923,0.506018996,0.201059058,0.461699396,0.643655717,-0.042714495,0.552425623,0.627845943,0.534772575,0.439527065,0.777705848,0.109012939,0.57717979,0.741817653,0.881802559,0.458989084,0.806045532,0.118360423,0.601262748,0.76720655,0.915960133,0.330032468,0.801448286,-0.023681765,0.48339045,0.74942553,0.878857255,2
0.218074605,0.363511682,-0.507449687,0.538862705,0.317713559,-0.47520265,0.368055582,0.360962063,-0.562874019,0.337976575,0.352579355,0.230031565,0.593713343,0.313451141,0.158064261,0.48206827,0.355460942,0.265545905,0.169281647,0.362141639,-0.576954305,0.318213314,0.346703708,0.227682039,0.174027279,0.356934041,-0.547481835,0.305999696,0.344006717,0.164451167,0.190280527,0.36061278,-0.492039055,0.308121592,0.34690997,0.200272843,0.506731033,0.512026906,-0.190710902,0.54316628,0.505733311,0.190445855,0.455919355,0.642178774,0.026056971,0.544299483,0.626070142,0.508452415,0.440760583,0.779662788,0.197427794,0.57006073,0.74226141,0.82426244,0.465173811,0.806513965,0.208931252,0.590101421,0.76768434,0.85732758,0.333923668,0.803653777,0.088034868,0.481325954,0.753160834,0.827559769,1
0.238634288,0.392380446,-0.584409356,0.564270675,0.320425272,-0.537409127,0.397207022,0.380296707,-0.629766762,0.384918243,0.374802321,0.432100534,0.602825642,0.310422301,0.140743718,0.505154073,0.36617896,0.332223028,0.194528162,0.392697155,-0.658254027,0.369068891,0.373761326,0.451598853,0.192341954,0.385729104,-0.63742286,0.357543796,0.372666121,0.399170876,0.20704034,0.38943553,-0.572880685,0.36262551,0.375604868,0.409703493,0.51650852,0.510074794,-0.203223586,0.543374836,0.503993928,0.203049526,0.467332512,0.643578649,-0.012760536,0.551901698,0.626435101,0.524146736,0.437244028,0.778240383,0.158745542,0.577209353,0.741055012,0.854395986,0.454586685,0.806634665,0.170761928,0.603115559,0.767237544,0.887524068,0.329257756,0.801532745,0.035125241,0.479822993,0.751515627,0.851342678,2
0.228204593,0.380928069,-0.491492927,0.536831617,0.31818898,-0.474040434,0.373700351,0.372336373,-0.559061259,0.352360189,0.36132437,0.29529506,0.59677729,0.311602086,0.16386842,0.493775979,0.354549631,0.29994452,0.189309888,0.384738728,-0.560416341,0.334884122,0.355373189,0.298984393,0.188501716,0.380062029,-0.533156097,0.31990236,0.351169005,0.236722417,0.199820884,0.382485375,-0.478472441,0.323508844,0.355180159,0.266177937,0.505352825,0.510978848,-0.193983465,0.545711905,0.505359471,0.193670638,0.455632582,0.640420377,0.02837543,0.545289814,0.625920475,0.501065195,0.441862017,0.777930111,0.201929688,0.56996578,0.742183894,0.812236249,0.465296701,0.805418372,0.213863894,0.592490345,0.768664241,0.844962567,0.334930792,0.801776022,0.096868485,0.482730985,0.754510403,0.805301726,1
0.234420754,0.393969595,-0.594187438,0.56047073,0.321512088,-0.542848825,0.396658927,0.381760284,-0.636994004,0.40440166,0.374075517,0.474606305,0.609806001,0.31060487,0.133302361,0.519609481,0.367295429,0.362943038,0.192079931,0.393769354,-0.665897816,0.389277786,0.372035444,0.49835214,0.190236546,0.38676925,-0.644775808,0.380027294,0.368983477,0.442743793,0.204768784,0.390173435,-0.582404673,0.381628841,0.370832518,0.452178076,0.515871346,0.510639012,-0.20288153,0.541483253,0.504090965,0.202708229,0.465465471,0.643820792,-0.010916478,0.552433491,0.627462804,0.522905648,0.437597707,0.778773993,0.155993067,0.578106046,0.740797549,0.859496504,0.455999225,0.806127429,0.167145081,0.603581518,0.766767293,0.892876327,0.329796687,0.801758617,0.039277036,0.484033421,0.75122875,0.851450622,2
0.223260418,0.373529255,-0.499000371,0.534357548,0.318929166,-0.471486792,0.371299565,0.367241099,-0.562488437,0.367732137,0.354275778,0.367078617,0.59493643,0.313339949,0.16171179,0.506179243,0.35330689,0.329857185,0.182393946,0.373772055,-0.565779895,0.35001424,0.346516937,0.377131745,0.181898952,0.369746804,-0.539008647,0.338665888,0.345657036,0.318802506,0.193923622,0.372732446,-0.484821826,0.340691522,0.349022225,0.340899959,0.504482955,0.510695785,-0.190909125,0.545145899,0.505172849,0.190642267,0.457414642,0.64042595,0.021393606,0.546241969,0.625983208,0.496321678,0.441851199,0.777658105,0.191915527,0.570987314,0.742066294,0.803549677,0.465082392,0.805193305,0.202960066,0.593353748,0.768576294,0.835780293,0.333362475,0.801168412,0.078590594,0.484525204,0.753770173,0.795167595,1
0.237374388,0.393634558,-0.580316037,0.563498229,0.32150273,-0.53592664,0.399671748,0.382531464,-0.625970662,0.391060874,0.38352339,0.400724262,0.603956878,0.311242849,0.142536081,0.504239798,0.371069208,0.334791303,0.194940798,0.392728522,-0.651980549,0.372580186,0.383674473,0.418030143,0.192539126,0.38573353,-0.632826626,0.363751382,0.379217908,0.36009495,0.207385853,0.388925001,-0.568513602,0.368516728,0.382719144,0.377211869,0.511623263,0.51253739,-0.204230629,0.538252652,0.50641039,0.204021692,0.465156227,0.645089626,-0.019871814,0.550670743,0.627886474,0.538375556,0.43730092,0.778075039,0.145172238,0.578529626,0.741066277,0.882265508,0.455449983,0.805882007,0.155611418,0.602295071,0.766773969,0.916870177,0.32999754,0.802100331,0.014268602,0.483937815,0.750620693,0.886641443,2
0.221222304,0.382022038,-0.472754985,0.530745566,0.317942902,-0.460076362,0.36868152,0.371951193,-0.545438826,0.360787451,0.342068717,0.4076498,0.596109122,0.31207712,0.152502775,0.503310561,0.343925178,0.345604181,0.187390536,0.3842289,-0.531459033,0.345706895,0.333378255,0.424901977,0.185417429,0.379877016,-0.514368683,0.332110807,0.331842557,0.365287423,0.197652191,0.383104742,-0.46286349,0.33339642,0.336854175,0.382554367,0.506859571,0.510057539,-0.188879013,0.54891631,0.504267693,0.188363083,0.459310949,0.639209151,0.022069959,0.546762645,0.62497291,0.497410148,0.442741647,0.777567118,0.173510231,0.57098034,0.742067009,0.805278271,0.465394393,0.805137932,0.183801033,0.592272669,0.768615544,0.837213129,0.332881019,0.80134064,0.071307577,0.4828275,0.754054695,0.801289499,1
0.232575677,0.391266957,-0.581497848,0.561429143,0.322363347,-0.550753981,0.394558594,0.38326107,-0.63913855,0.445595622,0.378746897,0.54753074,0.611514211,0.312120542,0.129011802,0.536047667,0.36846967,0.392077208,0.188797176,0.389652401,-0.646998733,0.432111666,0.376711428,0.5740605,0.186851591,0.381763384,-0.634322226,0.423236355,0.37471202,0.531945586,0.20259811,0.385938108,-0.571071118,0.42703712,0.377856255,0.532852262,0.513504475,0.512837112,-0.200276524,0.53928715,0.506178081,0.20002576,0.467134967,0.645939976,-0.007622096,0.552606702,0.628640324,0.534504592,0.438556314,0.77839151,0.157836318,0.57603085,0.741272807,0.881943047,0.457751811,0.806604177,0.167608052,0.601681083,0.766837835,0.916454703,0.329694331,0.801574111,0.027041203,0.481304348,0.749104083,0.88689217,2
0.204389811,0.372436076,-0.49576664,0.526015103,0.316162378,-0.471579522,0.359806538,0.366224051,-0.551514447,0.342766255,0.356275409,0.258943766,0.592996955,0.312072545,0.150900513,0.48796761,0.351851046,0.273163378,0.165716127,0.371079803,-0.565407157,0.328115076,0.349692851,0.261861444,0.164310709,0.366205394,-0.536416471,0.313619971,0.347858071,0.196078107,0.1788892,0.370588154,-0.481734365,0.315068811,0.352002442,0.228500903,0.504092515,0.510165989,-0.191087946,0.54564023,0.503934205,0.190839797,0.459652156,0.639191687,0.014946395,0.546054125,0.62430954,0.505576193,0.443867087,0.777548969,0.171203077,0.57160151,0.741924286,0.812407672,0.465912551,0.80562973,0.183456808,0.592374206,0.768159568,0.844529152,0.332285434,0.801482677,0.064011402,0.483809054,0.753889024,0.811218858,1
0.236186013,0.392643541,-0.592568398,0.563571811,0.323999763,-0.544923961,0.394087911,0.384508222,-0.633596599,0.447021335,0.37940979,0.544070423,0.613261163,0.313573062,0.132726207,0.536094546,0.369632691,0.378273964,0.191792622,0.390796304,-0.65889281,0.435072362,0.376561344,0.574272335,0.190406471,0.38516888,-0.640363216,0.427609026,0.373720288,0.528502762,0.205461532,0.388472319,-0.581328571,0.429515362,0.376975566,0.527825773,0.508283913,0.513982713,-0.20084244,0.534955382,0.507679164,0.200619504,0.464643538,0.645419359,-0.018509556,0.549149513,0.628153443,0.547378421,0.43746689,0.778126776,0.134868219,0.576809168,0.74064219,0.894831538,0.456782132,0.805725873,0.144697368,0.600694954,0.766189516,0.929995239,0.329648405,0.802339315,0.004949278,0.482896417,0.749854743,0.901982486,2
0.204191759,0.368887633,-0.536094427,0.527262509,0.319124788,-0.503373265,0.361812413,0.369707257,-0.592676103,0.360311478,0.358115315,0.310516268,0.586843789,0.31128642,0.135172769,0.498521864,0.353131145,0.300623953,0.161039889,0.366443664,-0.609277785,0.340027243,0.351462722,0.314632714,0.158871666,0.360714734,-0.580035806,0.325312525,0.350200474,0.251446277,0.175247058,0.364319772,-0.522350907,0.327506274,0.354099959,0.280103356,0.507237673,0.510300219,-0.194507673,0.543251455,0.504182279,0.194008008,0.459414452,0.640258074,0.02771358,0.544290006,0.625100732,0.514743328,0.443962932,0.777653277,0.208455756,0.571068883,0.742372274,0.835600913,0.465307206,0.805733204,0.220871553,0.593351126,0.768135309,0.869218528,0.331431061,0.801861823,0.100003265,0.483508706,0.754092634,0.827547848,1
0.23703146,0.393522739,-0.608693987,0.565202713,0.324840382,-0.553074092,0.401006222,0.383644998,-0.646281749,0.399818704,0.395056635,0.381072566,0.6011509,0.311873645,0.13609086,0.507484615,0.373919412,0.316330537,0.193545751,0.392355397,-0.683888733,0.380750999,0.385217965,0.397974342,0.192913383,0.386049747,-0.662845135,0.374236956,0.392049626,0.342041448,0.208485708,0.389306322,-0.596548378,0.378379717,0.390140831,0.358200595,0.509305269,0.515358329,-0.203450464,0.531748831,0.50825116,0.203131229,0.468120068,0.646729171,-0.002030873,0.549670517,0.629959553,0.555029124,0.438772738,0.778082401,0.170864888,0.57803458,0.740912408,0.917289525,0.457776174,0.806801915,0.182667382,0.600747347,0.766483545,0.954633802,0.329650909,0.802357256,0.045169834,0.487082079,0.748942524,0.920639366,2
0.214294657,0.375751421,-0.517057598,0.531475544,0.318413228,-0.499900401,0.369956553,0.371052593,-0.583676428,0.352305666,0.344254985,0.322401211,0.590305477,0.311293826,0.143817298,0.494309083,0.345017225,0.307927236,0.176432848,0.375326633,-0.591347516,0.331970021,0.338186324,0.331545606,0.174391396,0.370514527,-0.564712375,0.319950774,0.334171012,0.26675792,0.185844965,0.374784946,-0.50322637,0.323690057,0.338904127,0.293538183,0.509534627,0.510360092,-0.192539543,0.542595595,0.504748136,0.192278594,0.459345937,0.641073644,0.031629561,0.544639766,0.627190858,0.517626822,0.442943603,0.778545171,0.221247382,0.568956882,0.742305428,0.838154167,0.468004912,0.806166798,0.237017982,0.591667652,0.768353611,0.872193307,0.332320496,0.802123845,0.114166509,0.484841004,0.752901435,0.83469072,1
0.239802077,0.398807094,-0.584856719,0.565133691,0.323922366,-0.538074315,0.397286803,0.38461718,-0.628189474,0.453422457,0.378697693,0.591253877,0.61267823,0.3136044,0.134991005,0.541340113,0.370110452,0.402908266,0.197743423,0.399334118,-0.652618259,0.441075966,0.376536191,0.62368542,0.196063273,0.394296855,-0.633325428,0.432947814,0.372009084,0.579818338,0.210405968,0.396605343,-0.573910922,0.435167745,0.374801815,0.575756371,0.507792622,0.514130175,-0.205760501,0.533025056,0.507758021,0.205476902,0.464347631,0.645703316,-0.024107125,0.548150122,0.62981236,0.572892725,0.439382806,0.777878791,0.15225739,0.578390181,0.741425633,0.947512537,0.459215909,0.806492627,0.163501054,0.600230426,0.7666381,0.985541314,0.327688202,0.802215844,0.011521553,0.482458547,0.751165509,0.963451982,2
0.223767467,0.377765775,-0.550886303,0.534253061,0.320018426,-0.5109604,0.373741269,0.372933388,-0.597723365,0.353972644,0.3542023,0.29739961,0.589498967,0.311618268,0.149448626,0.493860945,0.350480646,0.291358948,0.183918662,0.378010049,-0.62160939,0.337661475,0.347118288,0.30151768,0.177729748,0.373255268,-0.597310692,0.323827207,0.346396789,0.237423092,0.191345647,0.376760632,-0.538373709,0.325746477,0.347836778,0.267699406,0.508032203,0.511647046,-0.195372798,0.541867077,0.505614936,0.195032842,0.457942382,0.642090678,0.036513716,0.545483619,0.626897335,0.509842455,0.442636624,0.778640598,0.230736338,0.569946855,0.74189809,0.830502898,0.467356756,0.806196183,0.245203763,0.590837002,0.768169641,0.863563091,0.33559601,0.802949965,0.119117111,0.484954163,0.753230691,0.82783705,1
0.24161917,0.416543305,-0.550972521,0.557987094,0.323156357,-0.52708751,0.399772167,0.392388046,-0.612507641,0.467549354,0.377859712,0.616249919,0.609342635,0.311809152,0.134979025,0.544280112,0.368720084,0.405196786,0.205804214,0.417868704,-0.618108213,0.45724386,0.375637591,0.656229138,0.199496597,0.413902462,-0.599857807,0.447576135,0.37125355,0.61822629,0.214371309,0.416492701,-0.538598895,0.449463725,0.373621106,0.603363216,0.506132245,0.513001263,-0.203199565,0.537093163,0.507506251,0.202810436,0.466194421,0.645403981,-0.00138794,0.548678756,0.629130483,0.561793327,0.439016998,0.778540134,0.175319612,0.57826066,0.741246879,0.925684214,0.457987517,0.806685567,0.187277064,0.601174176,0.76662612,0.962456644,0.328718305,0.802076936,0.053483181,0.484295696,0.750430524,0.937855899,2
0.246397085,0.372970864,-0.613281429,0.592493504,0.334809303,-0.585767418,0.406007633,0.366119415,-0.680984408,0.337290928,0.394455865,0.099732656,0.625104785,0.334359393,0.087757215,0.487284482,0.379095882,0.18098513,0.203831829,0.368092313,-0.688035399,0.31568478,0.390309438,0.091754574,0.200409949,0.363279954,-0.658736676,0.303705901,0.390118137,0.021441357,0.223516636,0.369871363,-0.599030107,0.308852196,0.394443765,0.06443714,0.551235169,0.523922443,-0.201886319,0.571202159,0.516135871,0.20149374,0.513226271,0.658338159,-0.038921472,0.581437379,0.653767169,0.473540217,0.488498017,0.793654323,0.156716153,0.612484485,0.774514407,0.773945898,0.517965615,0.81686309,0.168607354,0.623802751,0.80118978,0.80231753,0.400296375,0.81350103,0.014832634,0.531122684,0.791836917,0.727976412,1
0.254001871,0.348368838,-0.617587656,0.592764825,0.335826516,-0.590525568,0.411608294,0.35841608,-0.681990892,0.293914109,0.355004355,0.077990621,0.614181727,0.333778754,0.092821021,0.449832633,0.359036639,0.174863331,0.20392675,0.337897614,-0.692223787,0.2723988,0.346081272,0.063214369,0.210998259,0.329248637,-0.664619386,0.261456609,0.342764631,-0.003647083,0.234193727,0.344305605,-0.602524042,0.265066102,0.34925434,0.041134847,0.552069455,0.523286432,-0.205559701,0.567699671,0.516046941,0.20518402,0.51089254,0.65674302,-0.07025237,0.58418411,0.653543949,0.472221375,0.488900632,0.792377651,0.103693526,0.613291591,0.774851084,0.767826438,0.519092947,0.816681862,0.113141712,0.624675512,0.803349733,0.795621246,0.399268121,0.814590007,-0.050014643,0.524616838,0.790357113,0.712346792,2
0.150982991,0.354291618,-0.367597669,0.394137323,0.34193936,-0.462929755,0.253355563,0.416827291,-0.512313366,0.326639742,0.433406591,0.428681731,0.462840199,0.32419911,0.160373211,0.403267235,0.413810015,0.349642545,0.116722502,0.333427072,-0.410953641,0.321095705,0.432320714,0.454375714,0.128930449,0.322096914,-0.385208845,0.311675757,0.42685771,0.41348213,0.140185848,0.32994321,-0.351338536,0.310821027,0.427789092,0.411996961,0.391418695,0.52495569,-0.190123126,0.423477411,0.517519355,0.189879194,0.348930717,0.659491301,-0.032838009,0.435293347,0.651649117,0.427445441,0.323217869,0.789453983,0.106089942,0.481452435,0.768734217,0.68279165,0.344375104,0.817230463,0.116590321,0.504448473,0.796782374,0.708874226,0.220008031,0.814953864,0.003118873,0.381235093,0.7821787,0.664739072,1
0.156091481,0.370202899,-0.430036575,0.387901664,0.34595719,-0.497472614,0.269000053,0.436578155,-0.548883379,0.357994795,0.46870026,0.414652556,0.458551019,0.31981805,0.106502272,0.414744675,0.429907829,0.332003236,0.119055443,0.352771908,-0.479282975,0.355871409,0.47403276,0.441998273,0.126983494,0.342294723,-0.447973937,0.346206397,0.468913853,0.403219908,0.141093835,0.347420573,-0.413058668,0.345709831,0.466849238,0.399649501,0.392766863,0.524134696,-0.192704573,0.425069004,0.515390992,0.192533702,0.350446761,0.658686757,-0.011704195,0.437480092,0.649560153,0.489352942,0.324827671,0.790649116,0.143907085,0.480347335,0.76752609,0.783457935,0.346508443,0.817856133,0.156061098,0.502243161,0.795565128,0.813524604,0.215922177,0.815353394,0.041447073,0.384367645,0.781920612,0.780471146,2
0.256716222,0.373731881,-0.601410985,0.597031534,0.33637929,-0.5721398,0.413643211,0.370247066,-0.667250514,0.311468571,0.383570015,0.08435443,0.620431125,0.335104257,0.092198484,0.471821994,0.377726585,0.18303822,0.214013845,0.366382957,-0.674254,0.285981417,0.384085476,0.07274472,0.214031801,0.362047911,-0.647805989,0.274229378,0.383960038,0.003256603,0.232321292,0.371158957,-0.587504268,0.280115157,0.388529003,0.047737136,0.551927686,0.52374053,-0.198796391,0.568853199,0.516253412,0.198356077,0.515750051,0.658456206,-0.05408382,0.583206177,0.653815389,0.460639447,0.488544464,0.794213533,0.116317965,0.612932622,0.775078535,0.749999642,0.517119765,0.817422688,0.126504228,0.624221027,0.80224371,0.77763021,0.400171578,0.813248754,-0.027289301,0.529230475,0.793555975,0.712292135,1
0.159253739,0.368001044,-0.415391907,0.389643565,0.346125126,-0.497383252,0.265398219,0.434128806,-0.546938002,0.360998973,0.472931221,0.433031768,0.465580404,0.319986388,0.118296523,0.41901727,0.430908456,0.325412557,0.122190915,0.351260155,-0.459777385,0.358821779,0.477734163,0.462687731,0.130138688,0.340107203,-0.429990217,0.349207014,0.473638251,0.422272205,0.143885277,0.345638961,-0.397564277,0.348661706,0.472490788,0.417411834,0.393079847,0.522678018,-0.192705281,0.426469401,0.513740689,0.192472599,0.350579932,0.659061521,-0.032536207,0.436602816,0.648930579,0.482098013,0.324622586,0.790474266,0.113996532,0.480706841,0.767444879,0.772339672,0.345514923,0.818259537,0.123913303,0.503267735,0.795451701,0.801758438,0.217757612,0.815355927,0.011206426,0.382814616,0.781689197,0.768123329,2
